epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
128,53451.2,0.17386,0.12577,0.774,1,1,0.995,0.99291,0.12736,0.07836,0.69055,0.001618,0.001618,0.001618
129,54470.5,0.17324,0.12402,0.7752,1,1,0.995,0.99291,0.1273,0.07857,0.6905,0.001552,0.001552,0.001552
130,55484.1,0.17168,0.12202,0.77413,1,1,0.995,0.99289,0.12732,0.07842,0.69045,0.001486,0.001486,0.001486
131,56501,0.17195,0.12207,0.77323,1,1,0.995,0.99291,0.12725,0.07829,0.69041,0.00142,0.00142,0.00142
132,57515.9,0.17132,0.12191,0.77282,1,1,0.995,0.99291,0.12717,0.078,0.69039,0.001354,0.001354,0.001354
133,58529.7,0.17023,0.12036,0.77358,1,1,0.995,0.99294,0.12708,0.07787,0.69033,0.001288,0.001288,0.001288
134,59545.3,0.16834,0.12056,0.77434,1,1,0.995,0.99287,0.12701,0.07796,0.69029,0.001222,0.001222,0.001222
135,60564.1,0.16883,0.11844,0.77251,1,1,0.995,0.99289,0.12697,0.07799,0.69023,0.001156,0.001156,0.001156
136,61585.7,0.16782,0.11935,0.77353,1,1,0.995,0.99291,0.12695,0.07763,0.6902,0.00109,0.00109,0.00109
137,62605,0.16657,0.11699,0.77453,1,1,0.995,0.9929,0.12681,0.07706,0.69014,0.001024,0.001024,0.001024
138,63622.7,0.16657,0.11699,0.77259,1,1,0.995,0.99295,0.12667,0.07635,0.69012,0.000958,0.000958,0.000958
139,64638.5,0.16584,0.11539,0.77273,1,1,0.995,0.9929,0.1267,0.07654,0.69007,0.000892,0.000892,0.000892
140,65658.2,0.16383,0.11337,0.77355,1,1,0.995,0.99291,0.12661,0.07623,0.69002,0.000826,0.000826,0.000826
141,66702.8,0.16403,0.11027,0.76425,1,1,0.995,0.99293,0.12643,0.07626,0.68999,0.00076,0.00076,0.00076
142,67713.2,0.16378,0.10925,0.76414,1,1,0.995,0.99288,0.12635,0.07648,0.68994,0.000694,0.000694,0.000694
143,68725.2,0.16184,0.10793,0.76341,1,1,0.995,0.99293,0.12619,0.07619,0.68989,0.000628,0.000628,0.000628
144,69737.9,0.16044,0.10538,0.76516,1,1,0.995,0.99293,0.1261,0.07612,0.68985,0.000562,0.000562,0.000562
145,70750.3,0.15972,0.10473,0.76329,1,1,0.995,0.99295,0.12591,0.07646,0.68982,0.000496,0.000496,0.000496
146,71763.9,0.15763,0.10197,0.76297,1,1,0.995,0.9929,0.12587,0.07662,0.68975,0.00043,0.00043,0.00043
147,72778.1,0.15716,0.10028,0.76554,1,1,0.995,0.99291,0.12577,0.07661,0.68969,0.000364,0.000364,0.000364
148,73788.7,0.15563,0.09918,0.76379,1,1,0.995,0.99293,0.12564,0.07636,0.6896,0.000298,0.000298,0.000298
149,74801.3,0.15383,0.09682,0.7634,0.99999,1,0.995,0.9929,0.12549,0.07629,0.68954,0.000232,0.000232,0.000232
150,75815.3,0.153,0.09514,0.76379,0.99999,1,0.995,0.99293,0.12535,0.07604,0.68945,0.000166,0.000166,0.000166
