epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
120,2520.28,0.97772,0.53148,1.02188,0.86672,0.77311,0.83103,0.51138,1.17153,0.59797,1.24238,0.00101237,0.00101237,0.00101237
121,2541.01,0.97343,0.52777,1.01357,0.9045,0.78869,0.84291,0.51579,1.18459,0.60743,1.25102,0.00100687,0.00100687,0.00100687
122,2561.99,0.95491,0.52443,1.01413,0.87639,0.79324,0.84481,0.52146,1.17094,0.57447,1.25514,0.00100137,0.00100137,0.00100137
123,2583.05,0.96245,0.52835,1.01632,0.9019,0.77046,0.8314,0.53026,1.19252,0.63702,1.30324,0.000995866,0.000995866,0.000995866
124,2604.07,0.96574,0.52427,1.01085,0.85822,0.78717,0.83387,0.52229,1.14984,0.62589,1.23272,0.000990365,0.000990365,0.000990365
125,2624.97,0.98036,0.53241,1.02311,0.86302,0.80766,0.85039,0.5328,1.14625,0.58643,1.22892,0.000984864,0.000984864,0.000984864
126,2646.1,0.96515,0.5347,1.02385,0.88828,0.79113,0.85261,0.52547,1.14512,0.58501,1.22307,0.000979362,0.000979362,0.000979362
127,2667.06,0.9708,0.5311,1.0202,0.86885,0.81671,0.84678,0.52787,1.15403,0.61084,1.23165,0.000973861,0.000973861,0.000973861
128,2688.13,0.9571,0.52459,1.01157,0.8624,0.79014,0.83211,0.52341,1.16376,0.61363,1.27429,0.00096836,0.00096836,0.00096836
129,2709.15,0.95117,0.50887,1.01254,0.8887,0.79914,0.84781,0.53517,1.17836,0.5823,1.2548,0.000962859,0.000962859,0.000962859
130,2729.97,0.94303,0.51428,1.0048,0.89111,0.77127,0.83857,0.52581,1.18985,0.62276,1.26407,0.000957358,0.000957358,0.000957358
131,2750.83,0.95681,0.51119,1.01187,0.86504,0.78131,0.8493,0.52123,1.16375,0.60743,1.23845,0.000951857,0.000951857,0.000951857
132,2771.69,0.95291,0.51976,1.00183,0.88568,0.8151,0.85011,0.5231,1.17053,0.6461,1.25253,0.000946356,0.000946356,0.000946356
133,2793.03,0.9552,0.51418,1.00893,0.89689,0.77399,0.84396,0.52784,1.19772,0.67933,1.27927,0.000940855,0.000940855,0.000940855
134,2814,0.95358,0.50514,1.00611,0.86964,0.80639,0.84937,0.5333,1.1683,0.59272,1.25061,0.000935354,0.000935354,0.000935354
135,2835.11,0.94219,0.50442,1.00343,0.89828,0.80296,0.85126,0.53177,1.16223,0.57927,1.2344,0.000929853,0.000929853,0.000929853
136,2856.27,0.93691,0.5044,1.01043,0.92319,0.79783,0.866,0.5331,1.17163,0.59052,1.24167,0.000924352,0.000924352,0.000924352
137,2876.96,0.92964,0.50102,1.00307,0.90476,0.8027,0.85468,0.53466,1.14075,0.59098,1.22822,0.00091885,0.00091885,0.00091885
138,2897.82,0.92029,0.48755,0.9933,0.92119,0.79805,0.86579,0.52817,1.20001,0.60416,1.26834,0.000913349,0.000913349,0.000913349
139,2919.11,0.9529,0.50952,1.01156,0.89336,0.818,0.85756,0.52657,1.12262,0.58788,1.20386,0.000907848,0.000907848,0.000907848
140,2940.03,0.92355,0.48981,0.99208,0.87066,0.8117,0.84925,0.52774,1.1702,0.60963,1.22414,0.000902347,0.000902347,0.000902347
141,2960.85,0.92239,0.49549,0.99702,0.88442,0.7865,0.85352,0.53052,1.19299,0.60924,1.27542,0.000896846,0.000896846,0.000896846
142,2981.77,0.93346,0.50112,1.00081,0.8978,0.82577,0.86273,0.53479,1.16001,0.59112,1.22854,0.000891345,0.000891345,0.000891345
143,3002.8,0.93062,0.49681,0.9958,0.90244,0.80335,0.85495,0.5227,1.15535,0.58209,1.22116,0.000885844,0.000885844,0.000885844
144,3023.84,0.93554,0.49309,1.00332,0.87122,0.83094,0.85381,0.53199,1.224,0.60191,1.304,0.000880343,0.000880343,0.000880343
145,3044.7,0.92669,0.49978,1.00513,0.89662,0.80673,0.86053,0.53408,1.17435,0.5738,1.23325,0.000874842,0.000874842,0.000874842
146,3065.81,0.9353,0.50087,1.00147,0.87351,0.81912,0.85321,0.52827,1.16089,0.59,1.2337,0.00086934,0.00086934,0.00086934
147,3087.09,0.92548,0.49557,1.00218,0.8883,0.80217,0.85001,0.52291,1.18806,0.58819,1.24116,0.000863839,0.000863839,0.000863839
